LUGAR,MAQ,MES,DIA,CODIGO_HOGAR_SIMPLE,ZONA,MANZANA,NPERSONA,10SEXO,EDAD,10OCUP,AUTO,10SEGUR TELEFERICO,INCIDENTE TELEFERICO,10ESTUDIOS,INGRESOS,VIAJO,cod est,cod tra
EL ALTO,WK096,6,27_6,5936,254,8178,2,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,20
EL ALTO,WK096,6,27_6,5937,254,1313,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK096,6,27_6,5937,254,1313,2,HOMBRE,>64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK096,6,27_6,5938,254,7849,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SIN ESTUDIOS,MENOS DE 1600,NO,,
EL ALTO,WK096,6,27_6,5938,254,7849,2,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,2,
EL ALTO,WK096,6,27_6,5939,254,7506,1,HOMBRE,>64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK096,6,27_6,5939,254,7506,2,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SIN ESTUDIOS,MENOS DE 1600,NO,,254
EL ALTO,WK300,6,27_6,5940,356,11561,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5941,356,11561,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK300,6,27_6,5942,356,11561,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5943,356,11440,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,
EL ALTO,WK300,6,27_6,5944,356,11440,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5945,356,11440,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5946,356,11573,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,21
EL ALTO,WK300,6,27_6,5947,356,11573,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,17
EL ALTO,WK300,6,27_6,5948,356,11573,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,201
EL ALTO,WK300,6,27_6,5949,356,11573,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5950,357,10711,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK300,6,27_6,5951,357,10711,1,MUJER,>64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5952,357,10711,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,1
EL ALTO,WK300,6,27_6,5953,357,11370,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,11,
EL ALTO,WK300,6,27_6,5954,357,11370,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5955,357,11370,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5956,357,11364,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,17
EL ALTO,WK300,6,27_6,5957,357,11364,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,4
EL ALTO,WK300,6,27_6,5958,357,11364,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,4
EL ALTO,WK300,6,27_6,5959,522,10980,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK300,6,27_6,5960,522,10086,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,201
EL ALTO,WK300,6,27_6,5961,522,10086,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5962,522,10358,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,22,
EL ALTO,WK300,6,27_6,5963,357,11103,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,468,
EL ALTO,WK300,6,27_6,5964,522,10086,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5965,204,8253,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5966,204,8253,1,HOMBRE,16 a 34,OTROS,SI,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,11,
EL ALTO,WK300,6,27_6,5967,204,8253,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5968,268,8141,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,11,
EL ALTO,WK300,6,27_6,5969,268,8143,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,17
EL ALTO,WK300,6,27_6,5970,222,8831,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,27_6,5971,222,8831,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK027,6,28_6,5972,360,8948,1,HOMBRE,16 a 34,NADA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,253,
EL ALTO,WK027,6,28_6,5973,360,8948,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK027,6,28_6,5974,360,8948,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,4,
EL ALTO,WK027,6,28_6,5975,360,8948,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,309,
EL ALTO,WK027,6,28_6,5976,360,8845,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,201,
EL ALTO,WK027,6,28_6,5977,360,8845,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,,243
EL ALTO,WK027,6,28_6,5978,360,8845,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,,
EL ALTO,WK027,6,28_6,5979,252,1302,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,49,
EL ALTO,WK027,6,28_6,5980,252,8741,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,243
EL ALTO,WK027,6,28_6,5981,252,8741,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,252
EL ALTO,WK027,6,28_6,5982,252,8264,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,17
EL ALTO,WK027,6,28_6,5983,252,8264,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,SÍ,,227
EL ALTO,WK027,6,28_6,5984,252,8166,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK027,6,28_6,5985,252,8264,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,3
EL ALTO,WK027,6,28_6,5986,252,8166,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK027,6,28_6,5987,252,8084,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,35
EL ALTO,WK027,6,28_6,5988,252,8084,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,,
EL ALTO,WK027,6,28_6,5989,252,8923,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK027,6,28_6,5990,252,8923,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,271,
EL ALTO,WK027,6,28_6,5991,252,8502,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,201,
EL ALTO,WK027,6,28_6,5992,252,8502,1,HOMBRE,16 a 34,OTROS,SI,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,2
EL ALTO,WK027,6,28_6,5993,252,8502,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,227
EL ALTO,WK027,6,28_6,5994,252,8632,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,4,
EL ALTO,WK027,6,28_6,5995,252,8632,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,SÍ,,330
EL ALTO,WK027,6,28_6,5995,252,8632,2,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK027,6,28_6,5996,252,8707,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,210
EL ALTO,WK027,6,28_6,5997,252,8707,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,SÍ,,201
EL ALTO,WK027,6,28_6,5998,252,8707,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK029,6,28_6,5999,308,367,1,HOMBRE,35 a 64,NADA,SI,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,307
EL ALTO,WK029,6,28_6,6000,308,367,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK029,6,28_6,6000,308,367,2,MUJER,16 a 34,OTROS,SI,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,189
EL ALTO,WK029,6,28_6,6000,308,367,3,HOMBRE,35 a 64,OTROS,SI,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK029,6,28_6,6001,305,1721,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,125
EL ALTO,WK029,6,28_6,6002,305,1721,1,HOMBRE,35 a 64,OTROS,SI,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,427
EL ALTO,WK029,6,28_6,6003,305,1764,1,HOMBRE,16 a 34,OTROS,SI,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,330
EL ALTO,WK029,6,28_6,6004,305,1764,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,301
EL ALTO,WK029,6,28_6,6005,305,1639,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,NO,,
EL ALTO,WK029,6,28_6,6006,305,1639,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,277
EL ALTO,WK029,6,28_6,6007,305,1780,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,NO,,308
EL ALTO,WK029,6,28_6,6008,305,1780,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,NO,,
EL ALTO,WK029,6,28_6,6009,305,2029,1,HOMBRE,35 a 64,OTROS,SI,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,4
EL ALTO,WK029,6,28_6,6010,305,2029,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,NO,,
EL ALTO,WK029,6,28_6,6011,305,2029,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK029,6,28_6,6012,301,1014,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK029,6,28_6,6012,301,1014,2,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,294
EL ALTO,WK029,6,28_6,6013,301,1014,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,83
EL ALTO,WK029,6,28_6,6014,305,725,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,301,
EL ALTO,WK029,6,28_6,6015,305,725,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK029,6,28_6,6016,297,1117,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,NO,,
EL ALTO,WK029,6,28_6,6016,297,1117,2,HOMBRE,16 a 34,OTROS,SI,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK029,6,28_6,6017,297,2801,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,291
EL ALTO,WK029,6,28_6,6018,297,1803,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,NO,,
EL ALTO,WK029,6,28_6,6019,297,2801,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK051,6,28_6,6020,205,7091,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK051,6,28_6,6020,205,7091,2,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,205
EL ALTO,WK051,6,28_6,6021,205,7091,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,22,
EL ALTO,WK051,6,28_6,6021,205,7091,2,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK051,6,28_6,6022,205,7257,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,,141
EL ALTO,WK051,6,28_6,6022,205,7257,2,MUJER,>64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK051,6,28_6,6022,205,7257,3,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,17
EL ALTO,WK051,6,28_6,6023,205,6449,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK051,6,28_6,6024,205,6449,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,201
EL ALTO,WK051,6,28_6,6025,205,6449,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SIN ESTUDIOS,MENOS DE 1600,NO,,205
EL ALTO,WK051,6,28_6,6026,209,6892,1,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,17,
EL ALTO,WK051,6,28_6,6026,209,6892,2,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,
EL ALTO,WK051,6,28_6,6027,209,6892,1,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,4,
EL ALTO,WK051,6,28_6,6028,209,6731,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,,
EL ALTO,WK051,6,28_6,6029,209,6731,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,MENOS DE 1600,SÍ,,
EL ALTO,WK051,6,28_6,6030,209,6731,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK051,6,28_6,6031,209,6802,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,,19
EL ALTO,WK051,6,28_6,6031,209,6802,2,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,22,
EL ALTO,WK051,6,28_6,6031,209,6802,3,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,18
EL ALTO,WK051,6,28_6,6032,209,6611,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,NO,,141
EL ALTO,WK051,6,28_6,6032,209,6611,2,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,4
EL ALTO,WK051,6,28_6,6033,209,6611,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,209
EL ALTO,WK051,6,28_6,6034,209,6714,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK051,6,28_6,6035,209,6714,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,201
EL ALTO,WK051,6,28_6,6035,209,6714,2,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,,18
EL ALTO,WK051,6,28_6,6036,209,6660,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK051,6,28_6,6036,209,6660,2,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,76,
EL ALTO,WK051,6,28_6,6036,209,6660,3,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SIN ESTUDIOS,1600 A 3000,NO,,354
EL ALTO,WK051,6,28_6,6037,208,6443,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,MENOS DE 1600,NO,,
EL ALTO,WK051,6,28_6,6038,208,6443,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SIN ESTUDIOS,MENOS DE 1600,NO,,
EL ALTO,WK051,6,28_6,6038,208,6443,2,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK051,6,28_6,6039,208,6805,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK051,6,28_6,6039,208,6805,2,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,NO,,208
EL ALTO,WK051,6,28_6,6039,208,6805,3,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,22,
EL ALTO,WK051,6,28_6,6040,208,6601,1,HOMBRE,>64,TRABAJA,NO,NADA,NADA,PRIMARIA,3000 A 6000,NO,,208
EL ALTO,WK051,6,28_6,6040,208,6601,2,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,MENOS DE 1600,SÍ,,
EL ALTO,WK051,6,28_6,6041,208,6461,1,MUJER,>64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,NO,,
EL ALTO,WK051,6,28_6,6041,208,6461,2,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,21
EL ALTO,WK051,6,28_6,6042,208,6461,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK051,6,28_6,6042,208,6461,2,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,21,
EL ALTO,WK051,6,28_6,6043,208,6520,1,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,22,
EL ALTO,WK051,6,28_6,6043,208,6520,2,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,NO,,468
EL ALTO,WK314,6,28_6,6044,338,1204,1,MUJER,35 a 64,NADA,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,354
EL ALTO,WK314,6,28_6,6045,338,7811,1,MUJER,16 a 34,NADA,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,16,
EL ALTO,WK314,6,28_6,6046,338,7811,1,HOMBRE,35 a 64,NADA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,52
EL ALTO,WK314,6,28_6,6047,338,7803,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,338
EL ALTO,WK314,6,28_6,6048,339,7612,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,309
EL ALTO,WK314,6,28_6,6049,339,7612,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,,201
EL ALTO,WK314,6,28_6,6050,339,7612,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,339
EL ALTO,WK314,6,28_6,6051,218,4572,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,50
EL ALTO,WK314,6,28_6,6052,218,4572,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,,16
EL ALTO,WK314,6,28_6,6053,218,4791,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,8,
EL ALTO,WK314,6,28_6,6054,218,4791,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,218
EL ALTO,WK314,6,28_6,6055,218,4549,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,,201
EL ALTO,WK314,6,28_6,6056,218,4768,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,18
EL ALTO,WK314,6,28_6,6057,218,4768,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,218
EL ALTO,WK314,6,28_6,6058,341,5264,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,201
EL ALTO,WK314,6,28_6,6059,341,5264,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,4
EL ALTO,WK314,6,28_6,6060,341,5264,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,201
EL ALTO,WK314,6,28_6,6061,341,5365,1,MUJER,>64,TRABAJA,NO,NADA,NADA,SIN ESTUDIOS,NS NC,NO,,341
EL ALTO,WK314,6,28_6,6062,341,5365,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,7,
EL ALTO,WK314,6,28_6,6063,341,5365,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK314,6,28_6,6064,219,4939,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,NO,,
EL ALTO,WK314,6,28_6,6065,219,4939,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,279,
EL ALTO,WK314,6,28_6,6066,220,6395,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,220
EL ALTO,WK314,6,28_6,6067,220,6395,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,201,
EL ALTO,WK314,6,28_6,6068,220,6395,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,354
EL ALTO,WK314,6,28_6,6069,331,6299,1,MUJER,>64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK314,6,28_6,6070,331,6299,1,HOMBRE,16 a 34,OTROS,NO,"SÍ, ME SIENTO SEGURO",ATRACO,UNIVERSITARIOS,1600 A 3000,SÍ,,4
EL ALTO,WK314,6,28_6,6071,331,6299,1,HOMBRE,35 a 64,OTROS,SI,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,13
EL ALTO,WK314,6,28_6,6072,331,6211,1,MUJER,35 a 64,TRABAJA,SI,NADA,NADA,UNIVERSITARIOS,1600 A 3000,NO,,18
EL ALTO,WK011,6,30_6,6073,250,10692,1,HOMBRE,35 a 64,NADA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,555
EL ALTO,WK011,6,30_6,6074,250,10692,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK011,6,30_6,6075,250,10692,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,,548
EL ALTO,WK011,6,30_6,6076,250,10184,1,MUJER,35 a 64,OTROS,SI,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,
EL ALTO,WK011,6,30_6,6077,250,10184,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,354
EL ALTO,WK011,6,30_6,6078,250,10184,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK011,6,30_6,6079,250,10161,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,201
